"","YEAR","strat.biomass"
"1",1968,0.0407655498037201
"2",1969,0.187529169612943
"3",1970,0
"4",1971,0
"5",1972,0.403011800366268
"6",1973,0.332011938825194
"7",1974,1.95229030108137
"8",1975,1.81764440499623
"9",1976,4.86402427115979
"10",1977,1.76193382384239
"11",1978,0.680162575804852
"12",1979,0.79472559770572
"13",1980,0.392847911052264
"14",1981,1.4320352277315
"15",1982,0.419171138972937
"16",1983,0.609910194965995
"17",1984,0.208588088849757
"18",1985,0.0627813396850485
"19",1986,1.27987441810793
"20",1987,1.01514968984593
"21",1988,5.42947910769473
"22",1989,3.06795225670679
"23",1990,0.687220458366319
"24",1991,0.557406504737668
"25",1992,1.19660918937402
"26",1993,0.717446730975269
"27",1994,0.86763882765383
"28",1995,2.06525793485879
"29",1996,0.123390133827674
"30",1997,1.29908420940808
"31",1998,0.545475061464461
"32",1999,1.26020319058544
"33",2000,0.59702710031448
"34",2001,1.07704171236943
"35",2002,6.81097034884129
"36",2003,3.45635266448273
"37",2004,0.917689793930943
"38",2005,0.593878199959399
"39",2006,0.506148089869314
"40",2007,0.585342633459662
"41",2008,2.12627710377924
"42",2009,1.76623756305133
"43",2010,1.69350956488718
"44",2011,0.12744577782615
"45",2012,2.94720846198589
"46",2013,0.533048629473533
"47",2014,0.184863941713093
"48",2015,1.14749677503765
"49",2016,2.4420378570678
"50",2017,0.338192309132344
"51",2018,0.30924564535783
"52",2019,0.396001740951916
"53",2020,0.281990369521636
