year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1959,6,28,15,21727.625,8,8,700,461,338,66.60285478690203,78.04023777806923,992.977982477702,1000.977982477702,1214375,621.7294974781563,8.0,11.974464467473972,5.752122576751426,1,1,3,0,0,0,0,,,,,
1959,6,28,18,21727.75,8,8,700,455,341,68.0835370889566,79.03661035367037,991.9594228752732,1001.9594228752732,1539375,699.9987721733323,10.0,12.99878912949324,8.309799687699197,1,1,0,0,0,0,0,-1.018559602428868,13.784330193140464,54.88145332028503,56.5860555032788,-7.606518273128895
1959,6,28,21,21727.875,12,12,700,452,342,68.79870071379108,79.28687697720896,991.3084899069763,1003.3084899069763,2071875,812.0950039478395,12.0,14.172049343606727,10.19443238096188,1,1,0,0,0,0,0,-0.6509329682968382,3.354668976995651,26.507522267441967,26.71895470829929,-4.8371987890437795
1959,6,29,0,21728.0,10,10,700,450,344,69.32815167581049,80.28120779717437,989.9926068030752,1003.9926068030752,2288125,853.4241667097822,14.0,15.220395121931888,10.584706107619931,1,1,0,0,0,0,0,-1.315883103901142,13.010177736956205,19.624086961212875,23.54505285210539,-9.744051019576467
1959,6,29,3,21728.125,11,11,700,447,346,70.07543424849891,81.22923671726784,988.9709358750272,1002.9709358750272,1955625,788.9833782584875,14.0,15.953233618579247,11.647068107423765,1,1,0,0,0,0,0,-1.0216709280479699,11.974528635943267,27.69801028428243,30.175637686074516,-7.529014827434212
1959,6,29,6,21728.25,10,10,700,444,348,70.81586800684805,82.2499635770807,988.7815984517007,1004.7815984517007,2857500,953.7140555586784,16.0,15.792943701790406,11.799294727930027,1,1,0,0,0,0,0,-0.18933742332650583,12.432040733673249,27.44415914826216,30.128682482957206,-1.3888972022062995
1959,6,29,9,21728.375,11,11,700,440,350,71.77420888295784,83.26951606538435,987.9722800259071,1003.9722800259071,2380000,870.3892974511014,16.0,16.160617566792922,15.60304140119857,1,1,0,0,0,0,0,-0.8093184257936081,11.819056896485318,35.520881139836504,37.43558604954315,-5.903282164480904
1959,6,29,12,21728.5,13,13,700,438,352,72.27348841096527,84.54244651489542,989.3496648778838,1005.3496648778838,2648750,918.2174639100019,16.0,14.782406647541205,11.48336691333585,1,1,0,0,0,0,0,1.377384851976676,14.365153533592146,18.505783497305664,23.426943012113757,10.018472242330256
1959,6,29,15,21728.625,14,14,700,433,356,73.46834892597249,87.27368900609373,988.6475472653881,1004.6475472653881,1895000,776.6577330576729,16.0,15.721978241096952,11.645102993949477,1,1,0,0,0,0,0,-0.7021176124956401,28.802958371653663,44.28747577223614,52.82982984295536,-5.074165857083079
1959,6,29,18,21728.75,17,17,700,431,356,73.92040441203089,87.19754848013322,988.29350205132,1002.29350205132,1015625,568.5802301834037,14.0,15.395127751183201,17.028694198066876,1,1,0,0,0,0,0,-0.35404521406802814,-0.7816569237471612,16.75542553717768,16.773648156508703,-2.5527669219109232
