year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv
1967,1,7,12,24477.5,3,3,162.0,443,186,45.73571894047495,25.700023836454346,,,0,0.0,,10.63561083807892,,0,0,0,0,0,0,0,,,,,
1967,1,7,15,24477.625,4,4,181.0,451,198,47.412700177801355,29.53430637647111,1006.9239448832215,1006.9239448832215,625,14.104739588693906,0.0,10.20394456091425,3.197925457523234,1,1,3,0,0,3,0,,,96.16306043828007,62.15726855627037,114.50266471673322
1967,1,7,18,24477.75,2,2,181.0,452,202,48.12735223741853,30.425783801961266,1006.8672683520447,1006.8672683520447,625,14.104739588693906,0.0,10.51281880000307,1.7064170513654973,1,1,0,0,0,0,3,-0.527330863629771,-0.05667653117678128,22.055049929533233,26.488561115171247,34.468378223327626
1967,1,7,21,24477.875,3,3,181.0,453,208,49.23838298496028,31.68129621769786,1007.067490332458,1007.067490332458,625,14.104739588693906,0.0,10.50376544649979,1.597310860182406,1,1,0,0,0,0,0,1.8314217499563807,0.20022198041333467,30.383324094392815,41.18032749091846,51.17583174980359
1967,1,8,0,24478.0,5,5,181.0,455,219,51.185251181460046,34.204546412268186,1007.0852424386346,1007.0852424386346,625,14.104739588693906,0.0,11.372659221127298,2.7291948664621306,1,1,0,0,0,3,0,0.1578463634411947,0.01775210617663106,58.61850850388365,72.1606220988052,92.96926869082307
1967,1,8,3,24478.125,7,7,181.0,458,225,51.940257884901136,36.21688464388223,1006.8419350224561,1006.8419350224561,625,14.104739588693906,0.0,11.874245005024983,3.170338995042475,1,1,0,0,0,0,0,-2.1409079606017944,-0.2433074161784316,45.98030194793538,27.98430500176057,53.8266615503402
1967,1,8,6,24478.25,7,7,181.0,461,233,53.01368316682222,38.742565701853785,1006.6856495828974,1006.6856495828974,625,14.104739588693906,0.0,12.440042836811047,3.5046744510624563,1,1,0,0,0,0,0,-1.3555401454369589,-0.15628543955870555,56.31773004660573,39.786481827210046,68.9539763450178
1967,1,8,9,24478.375,7,7,181.0,458,249,56.35052940273592,41.713898020924695,1006.4532628099264,1006.4532628099264,625,14.104739588693906,0.0,12.410577372206987,1.2378938783266493,1,1,0,0,0,0,0,-1.9340934602797843,-0.23238677297107643,61.02075872092607,123.68012414219854,137.91412582729558
1967,1,8,12,24478.5,2,2,181.0,458,255,57.38655731538083,43.307021562371105,1005.184250217599,1007.184250217599,233750,272.7726817250237,2.0,12.68799383925435,1.9343821517328614,1,1,0,0,0,0,0,-10.437737261420441,-1.2690125923273445,31.824865013242146,38.40034924942192,49.87392961847565
1967,1,8,15,24478.625,3,3,181.0,461,260,57.73017813614507,45.57008844499889,1005.0266730443467,1007.0266730443467,191875,247.13500240053986,2.0,12.759741856574209,1.3257574451377878,1,1,0,0,0,0,0,-1.2911542873617707,-0.15757717325235718,44.782320517309365,12.73629731947422,46.55823772787232
1967,1,8,18,24478.75,4,4,181.0,460,266,58.86585732548932,47.066476985644236,1004.4581063779167,1008.4581063779167,362500,339.6871115329872,4.0,12.678802361019196,1.0963323648294319,1,1,0,0,0,0,0,-4.602025120294674,-0.5685666664299788,28.676498497923944,42.09392138362872,50.93368024748014
1967,1,8,21,24478.875,4,4,181.0,462,272,59.44777442280122,49.513988458001265,1003.0928480905932,1009.0928480905932,499375,398.69286350903053,6.0,13.65630486467799,2.1590642763857613,1,1,0,0,0,0,0,-10.983695281367607,-1.3652582873235224,46.110961879227474,21.56874298293688,50.90610453856746
1967,1,9,0,24479.0,8,8,181.0,461,278,60.51578733586441,51.23708007645849,1003.2260658243057,1007.2260658243057,273125,294.85316288611835,4.0,12.916494276824027,2.2253199595170736,1,1,0,0,0,0,0,1.0602742204363127,0.13321773371251766,31.433079640160727,39.58587250783437,50.54779716141153
1967,1,9,3,24479.125,9,9,181.0,463,284,60.99338992998391,53.89042325736388,1002.9614351279816,1008.9614351279816,481875,391.6447068515214,6.0,13.685505910313946,1.9466881843654846,1,1,0,0,0,0,0,-2.096376854248932,-0.26463069632402036,47.68579906441442,17.702328472789674,50.865586261933984
1967,1,9,6,24479.25,12,12,181.0,464,290,61.597857909913984,56.37324270185934,1003.6713695890153,1009.6713695890153,515000,404.8821944524756,6.0,13.68988317194987,2.9299562461374444,1,1,0,0,0,0,0,5.591630352607637,0.7099344610335538,43.76999959475179,22.40459089576968,49.17091170327613
1967,1,9,9,24479.375,13,13,181.0,474,293,59.99591958263962,59.85257886599048,1005.1497525414289,1011.1497525414289,640625,451.5719996152229,6.0,14.650786890024822,5.903323391615559,1,1,0,0,0,0,0,11.827549962570139,1.4783829524136671,64.481277125892,-59.375804930126634,87.6545567034968
1967,1,9,12,24479.5,12,12,181.0,477,306,60.76268404532864,65.51931716082372,1006.3591276404976,1012.3591276404976,650000,454.864184146723,6.0,15.826219223044914,2.6165903802696264,1,1,0,0,0,0,0,9.602058862238518,1.2093750990687113,102.5563781928934,28.420106060786807,106.42139416748003
1967,1,9,15,24479.625,10,10,181.0,480,311,60.580014394303184,68.07572627128161,1006.4253544512153,1012.4253544512153,568125,425.2526356040208,6.0,16.64750328145054,3.0453204323997487,1,1,0,0,0,0,0,0.5267628060082956,0.06622681071763509,46.54058445176136,-6.770646148654233,47.03049702460966
1967,1,9,18,24479.75,8,8,181.0,484,318,60.26897705186326,71.56505117707799,1007.5931432051793,1009.5931432051793,205625,255.83680412822147,2.0,16.30265309135367,3.3807040582720225,1,1,0,0,0,0,0,9.317159646161857,1.1677887539641234,64.13187667193466,-11.528591492108678,65.15984980995704
1967,1,9,21,24479.875,8,8,181.0,484,318,60.26897705186326,71.56505117707799,,,0,0.0,,16.30265309135367,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0
