"","YEAR","strat.biomass"
"1",1972,0
"2",1974,0.0195623927519185
"3",1976,0.0352350165260816
"4",1977,0.00292955857918282
"5",1978,0
"6",1979,0.0175773514750969
"7",1981,0.0416921957001135
"8",1983,0.0375703938711495
"9",1984,0.00512672751356993
"10",1985,0.105381518310838
"11",1986,0.94659114089766
"12",1987,0.0995451824540326
"13",1989,0
"14",1990,0.0231606265839385
"15",1991,0.0104167782107742
"16",1992,0.0205069100542797
"17",1993,0.0117182343167313
"18",1994,0.0743193876686728
"19",1995,0.0509667715897995
"20",1996,0.0195623927519185
"21",1997,0.222646452017894
"22",1998,0.0175773514750969
"23",1999,0.107841983330716
"24",2000,0.0187146585592364
"25",2001,0.264405566055219
"26",2002,0.320682668249382
"27",2003,0.202781290480902
"28",2004,0.0467912619672764
"29",2005,0.0935720191195605
"30",2006,0.0717563172184651
"31",2007,0.339040421494686
"32",2008,0.0652291455271528
"33",2009,0.0831669837463598
"34",2010,0.166299648468369
"35",2011,0.0841768699476669
"36",2012,0.444664381098441
"37",2013,0.0991199848189527
"38",2014,2.14287633171448
"39",2015,0.266149488570063
"40",2016,2.58135444454028
"41",2017,1.51050967194098
"42",2018,0.0605793234704725
"43",2019,1.19937353055556
"44",2020,0.456129890586986
"45",2021,1.93077720978687
"46",2022,1.67189614162051
