year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1984,4,12,3,30782.125,17,17,341.0,505,406,55.24144229660559,107.72323661688631,,,0,0.0,,16.611761136988157,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1984,4,12,6,30782.25,18,18,344.0,490,408,58.41057988213428,110.38745787232162,997.0568008025541,999.0568008025541,88125,167.48450292473797,2.0,14.718110848325889,4.965710386857172,1,1,3,0,0,3,0,,,51.72432591370323,117.46400711645886,128.34796008929197,0.4079642565194428,519.0
1984,4,12,9,30782.375,19,19,344.0,486,408,59.28246863067967,110.97678420183027,998.4580095621345,1000.4580095621345,126250,200.46601490203662,2.0,13.292942279995957,8.974394567108174,1,1,0,0,0,0,0,11.292199662319558,1.401208759580477,11.157685876922667,32.316535145573795,34.188483410984844,0.4950502758103667,558.0
1984,4,12,12,30782.5,19,19,344.0,478,412,60.646157982227116,113.89516141507036,999.9563557111796,1003.9563557111796,328750,323.48782833813266,4.0,13.408789433244287,3.1835515323953585,1,1,0,0,0,0,0,11.909980935845777,1.4983461490451009,53.020561241669704,50.545112470428016,73.25290648861562,0.6775538522976173,724.0
1984,4,12,15,30782.625,17,17,344.0,477,416,60.46769994367392,115.68062397558556,1000.8962223028797,1002.8962223028797,147500,216.68112103298049,2.0,13.514978203257437,5.586227199907516,1,1,0,0,0,0,0,7.483911871821564,0.9398665916999743,32.619134814356784,-6.614542835351405,33.28303070571971,0.6072761432106466,747.0
1984,4,12,18,30782.75,16,16,344.0,478,422,59.63297226407229,117.80833702474061,1002.0948944478232,1004.0948944478232,191875,247.13500240053986,2.0,13.260553227897136,5.842674671529749,1,2,0,0,0,0,0,9.625172279156976,1.1986721449435571,39.866804253330926,-30.93916103382849,50.46378668758991,0.6613608007836453,866.0
1984,4,12,21,30782.875,16,16,344.0,480,427,58.66784628572884,119.25606522210708,1003.2614191191657,1005.2614191191657,202500,253.88531259649034,2.0,12.292298234944392,8.760166595579067,1,2,0,0,0,0,0,9.461754667996333,1.1665246713424857,27.90258552127651,-35.77237078821953,45.3675742197223,0.7356191996869931,894.0
1984,4,13,0,30783.0,14,14,344.0,482,429,58.03228149208835,119.56827663536997,1005.0634050986747,1005.0634050986747,625,14.104739588693906,0.0,10.308443064375528,7.237891743437504,1,1,0,0,0,2,0,14.716303627807413,1.8019859795090452,6.1267475188730245,-23.557193535572853,24.34087924526253,0.4770773012231006,496.0
1984,4,13,3,30783.125,14,14,344.0,484,429,57.62511407667878,119.17169340374757,1004.8519794025694,1006.8519794025694,235625,273.864504695398,2.0,8.730267348530989,11.632137592988364,1,1,0,0,0,0,0,-1.7343889018274998,-0.2114256961052888,-7.870852385689351,-15.091650296173869,17.020817428646506,0.6387183777999109,957.0
1984,4,13,6,30783.25,12,12,344.0,483,428,57.94287383086149,119.01519847976542,1003.3994468117503,1005.3994468117503,33125,102.68405416537693,2.0,8.053843756313814,17.772813342406735,1,1,0,0,0,0,0,-11.873995908891498,-1.4525325908191735,-3.0786886837669845,11.77775751897964,12.173491536426038,0.5137576650396145,426.0
1984,4,13,9,30783.375,12,12,344.0,483,428,57.94287383086149,119.01519847976542,,,0,0.0,,8.053843756313814,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
