year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt,precip,precipArea
1982,6,30,12,30130.5,12,12,791,311,410,74.27498395273358,-136.15733306812953,1000.1618971091117,1002.1618971091117,105000,182.81831978578631,2.0,7.73614575968495,3.4308758430166204,1,1,3,0,0,0,0,,,,,,0.0,0.0
1982,6,30,15,30130.625,12,12,791,312,408,74.756899366331,-135.59680945122918,1000.203208601283,1004.203208601283,333750,325.9385287348523,4.0,7.645774327549671,3.1108531554606453,1,1,0,0,0,0,0,0.04131149217122584,5.462248393220833,17.862183021282444,18.67869748657637,0.29665089143465906,0.01066775800838261,24.0
1982,6,30,18,30130.75,15,15,791,316,405,75.87191434076816,-136.28732894152503,1000.062588852604,1004.062588852604,285000,301.19481662601754,4.0,8.066427426027763,2.8006472865800607,1,1,0,0,0,0,0,-0.1406197486790188,-6.247235662830842,41.32800276337483,41.797509086504945,-1.004629753800326,0.1897288969318737,359.0
1982,6,30,21,30130.875,13,13,791,318,403,76.50981317497545,-136.34788728019862,999.7523535322043,1003.7523535322043,260000,287.6813695875796,4.0,8.463504531329974,2.9836544641482035,1,1,0,0,0,0,0,-0.31023532039966084,-0.5236160642831086,23.643704692109182,23.649502010622573,-2.210357354040171,0.3932527286613895,467.0
1982,7,1,0,30131.0,14,14,17,321,400,77.46578862207878,-136.45021629093344,1000.3004743497781,1004.3004743497781,228750,269.8395568936143,4.0,8.495522385711288,4.237718229286911,1,1,0,0,0,0,0,0.5481208175737993,-0.8231277557474669,35.43320657155158,35.442766077784164,3.890209347037458,0.6178656717198087,533.0
1982,7,1,3,30131.125,13,13,17,323,399,77.9381667245051,-137.26050191114126,999.4633627050869,1005.4633627050869,366250,341.4395932149834,6.0,9.501214814782976,4.183342145083661,1,1,0,0,0,0,0,-0.8371116446911765,-6.275906608293238,17.508682815929905,18.5994886409508,-5.9306117684239466,0.6080036545505713,486.0
1982,7,1,6,30131.25,8,8,17,326,395,79.05691205078246,-136.66028236898282,998.895745038462,1004.895745038462,311250,314.76015007415543,6.0,10.876670935488521,4.998407787824035,1,1,0,0,0,0,0,-0.5676176666248648,4.2232382961194235,41.466268163118485,41.68077658923192,-4.005403893670875,0.7080150780305527,350.0
1982,7,1,9,30131.375,9,9,17,328,392,79.85525372632716,-135.89517371021108,998.7178656185736,1004.7178656185736,274375,295.5271138519739,6.0,11.560099981092673,5.630216709211236,1,1,0,0,0,0,0,-0.17787941988848616,4.994944911770749,29.59051468316257,30.009132508056346,-1.2519579781004693,0.6536343584012579,367.0
1982,7,1,12,30131.5,11,11,17,330,389,80.65094178854687,-135.0,998.7879382016813,1006.7879382016813,353125,335.26583267409023,8.0,12.516882924692627,7.5566492237083,1,1,0,0,0,0,0,0.0700725831076852,5.389929308445413,29.492158570156946,29.980639670916307,0.49201250610300695,0.6373691019207057,393.0
1982,7,1,15,30131.625,9,9,17,331,386,81.28037584909737,-132.9174347202691,999.2600400678488,1007.2600400678488,373125,344.62933172080244,8.0,12.499188304291906,5.863504711744608,1,1,0,0,0,0,0,0.4721018661675043,11.701361560259352,23.329958063499745,26.09997711892813,3.3090637634102835,0.6166255226672279,305.0
1982,7,1,18,30131.75,10,10,17,332,384,81.74863684666201,-131.698134325565,999.9399448079577,1009.9399448079577,601250,437.4743638980508,10.0,12.557672442989558,5.61956999606984,1,1,0,0,0,0,0,0.6799047401089047,6.485854977039594,17.356082424903132,18.528354269152473,4.75979171075374,0.6060299016045895,438.0
1982,7,1,21,30131.875,10,10,17,332,382,82.0401781227755,-129.28940686250036,1000.7523825031345,1010.7523825031345,618125,443.57107479789033,10.0,12.32123842514445,5.542282932092785,1,1,0,0,0,0,0,0.8124376951769228,12.362401274064258,10.805970270432955,16.419438441873293,5.683491523131339,0.626516071067576,542.0
1982,7,2,0,30132.0,6,6,17,333,379,82.63033530344728,-126.34745820888527,1001.9353304702329,1009.9353304702329,420625,365.90858950844125,8.0,12.076708977405858,4.701107329928054,1,1,0,0,0,0,0,1.1829479670982983,13.98552569944969,21.87416147118593,25.962932599332508,8.26397081856531,0.8029253594226785,870.0
1982,7,2,3,30132.125,7,7,17,336,370,84.23630368911435,-114.07549825507883,1003.1822053923304,1011.1822053923304,565000,424.0814611532103,8.0,11.294651999430275,4.464304525988118,1,1,0,0,0,0,0,1.246874922097486,45.59332466893084,59.52517894591031,74.97998521545054,8.682496876111644,0.9613384612583101,1062.0
1982,7,2,6,30132.25,6,6,17,337,365,84.8137273076502,-103.73626830562257,1003.6907917387487,1009.6907917387487,424375,367.53606346758164,6.0,10.943595271758346,7.093639658055471,1,1,0,0,0,0,0,0.5085863464183058,34.594478791226834,21.40219230197672,40.67962386954229,3.538074145082702,1.1390135009679019,1171.0
1982,7,2,9,30132.375,9,9,17,337,361,84.95097413561984,-93.81407483429037,1004.9898819896798,1008.9898819896798,327500,322.87224675588243,4.0,10.192782293153236,6.509678881934742,1,1,0,0,0,0,0,1.2990902509311855,32.326264205171334,5.08705032276104,32.72408040646589,9.03542089716516,1.1519575103617608,1025.0
1982,7,2,12,30132.5,11,11,17,336,359,84.73690258899707,-88.78112476486871,1007.6371965103889,1007.6371965103889,625,14.104739588693906,0.0,7.850357802195626,4.6817444919277476,1,1,0,0,0,3,0,2.647314520709042,17.106285681641356,-7.934556641136085,18.856887307117386,18.4187868970135,1.088042042355415,1006.0
1982,7,2,15,30132.625,10,10,77,327,347,82.19965950428518,-68.96248897457819,,,0,0.0,,8.467644030542655,,0,0,0,0,3,0,3,-0.9481762573753076,99.21063786945824,-94.04285289465057,136.699703170964,,0.0,0.0
