year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,DpDt,Dp,u,v,uv,precip,precipArea
1996,5,18,9,35201.375,7,7,447.0,486,294,57.65627345508717,62.62548617392647,,,0,0.0,,9.201908390356023,,0,0,0,0,0,0,0,,,,,,0.0,0.0
1996,5,18,12,35201.5,10,10,451.0,490,304,57.805880309484266,66.96056402009647,1005.1709814297627,1005.1709814297627,625,14.104739588693906,0.0,9.786085532807487,4.849433916558337,1,1,3,0,0,3,0,,,85.59374279607492,5.54517440006943,85.77317625556263,0.0,0.0
1996,5,18,15,35201.625,7,7,451.0,492,311,57.972651787439915,69.89546754526893,1004.0374180511266,1004.0374180511266,625,14.104739588693906,0.0,11.063895152931208,6.5644347177948665,1,1,0,0,0,0,0,-9.263509341057542,-1.1335633786361723,57.685238459659644,6.181380752561006,58.01548245215175,0.7589255266029599,836.0
1996,5,18,18,35201.75,7,7,451.0,495,320,57.962723074886505,73.7479142911396,1003.8824282732414,1003.8824282732414,625,14.104739588693906,0.0,11.217259013088691,7.848484759386992,1,1,0,0,0,0,0,-1.2667178146770097,-0.1549897778852028,75.73613300124548,-0.3680074880172073,75.73702708380875,0.8401641894177262,804.0
1996,5,18,21,35201.875,7,7,451.0,490,322,59.21211176039664,73.96766064606403,1002.7237756814034,1002.7237756814034,625,14.104739588693906,0.0,11.767629793195335,3.113144111403744,1,1,0,0,0,0,0,-9.34428883623729,-1.1586525918380357,4.16905359218396,46.30856107861379,46.49584752455004,0.9708377174998021,796.0
1996,5,19,0,35202.0,7,7,451.0,494,331,58.81497829700363,78.03622110875595,1001.1849934921219,1003.1849934921219,153750,221.22419623711556,2.0,12.66422934074276,3.3823443532206148,1,1,0,0,0,0,0,-12.461718349438925,-1.5387821892814828,78.07330843439232,-14.71974211002856,79.44880299713459,1.0116712879152483,701.0
1996,5,19,3,35202.125,8,8,451.0,494,335,58.99508454444232,79.6764110459643,1001.4494033008855,1003.4494033008855,167500,230.9045385777095,2.0,11.48599264514656,2.3595590036133216,1,1,0,0,0,0,0,2.137248273435199,0.2644098087635939,31.31470357275325,6.675633657390803,32.018350122657694,0.9322851470171054,716.0
1996,5,19,6,35202.25,8,8,451.0,496,341,58.75402111119655,82.28166720599242,1001.22008876149,1001.22008876149,625,14.104739588693906,0.0,10.252227346729377,2.6038432599091177,1,1,0,0,0,0,0,-1.8582852033006745,-0.22931453939541824,50.08574624551444,-8.935010258816376,50.87648165208772,0.7088920792036411,677.0
1996,5,19,9,35202.375,10,10,451.0,498,347,58.447457409367395,84.84287302678216,1001.5982771514438,1001.5982771514438,625,14.104739588693906,0.0,8.682464043759113,2.11406408846502,1,1,0,0,0,0,0,3.074732464033571,0.3781883899537206,49.67253025649114,-11.362776112258938,50.955597759808,0.7147810673926738,692.0
1996,5,19,12,35202.5,10,10,451.0,498,347,58.447457409367395,84.84287302678216,,,0,0.0,,8.682464043759113,,0,0,0,0,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
